sender_domain,sender_has_numbers,sender_domain_length,receiver_domain,domain_mismatch,subject_length,subject_num_exclamations,subject_num_caps,subject_has_spam_words,body_length,body_num_links,body_num_exclamations,body_has_spam_words,email_hour,email_day_of_week,label
funforlifeclub.com,0,18,gvc.ceas-challenge.cc,1,27,0,7,0,561,0,0,1,7.0,4.0,1
genesyslab.com,0,14,gvc.ceas-challenge.cc,1,27,0,7,0,570,0,0,1,7.0,4.0,1
washingtonpost.com,0,18,gvc.ceas-challenge.cc,1,27,2,10,1,329,1,0,0,12.0,4.0,1
filli.com,0,9,gvc.ceas-challenge.cc,1,27,0,7,0,554,0,0,1,7.0,4.0,1
massey.ac.nz,0,12,massey.ac.nz,0,47,0,4,0,758,0,0,0,23.0,4.0,0
brakefluidtester.com,0,20,gvc.ceas-challenge.cc,1,19,0,2,0,165,0,0,0,15.0,4.0,1
jungtruck.com,0,13,gvc.ceas-challenge.cc,1,27,0,7,0,585,0,0,1,7.0,4.0,1
3dfiction.com,1,13,gvc.ceas-challenge.cc,1,27,0,7,0,580,0,0,1,7.0,4.0,1
udel.edu,0,8,listserv.acm.org,1,25,0,4,0,676,1,0,0,2.0,4.0,0
jungtruck.com,0,13,gvc.ceas-challenge.cc,1,27,0,7,0,549,0,0,1,7.0,4.0,1
provequity.com,0,14,gvc.ceas-challenge.cc,1,27,0,7,0,580,0,0,1,7.0,4.0,1
rodarmer.com,0,12,gvc.ceas-challenge.cc,1,77,0,1,0,83,1,1,0,20.0,4.0,1
411365.com,1,10,gvc.ceas-challenge.cc,1,27,0,7,0,578,0,0,1,7.0,4.0,1
jungtruck.com,1,13,gvc.ceas-challenge.cc,1,27,0,7,0,570,0,0,1,7.0,4.0,1
rare-bird-ent.com,0,17,,1,63,0,7,0,385,1,0,0,3.0,4.0,0
sjbiren.com,0,11,gvc.ceas-challenge.cc,1,27,0,7,0,585,0,0,1,7.0,4.0,1
blueadvantage.com,0,17,gvc.ceas-challenge.cc,1,20,0,2,0,163,0,0,0,12.0,4.0,1
secretcityrecords.net,0,21,gvc.ceas-challenge.cc,1,16,0,3,0,229,1,0,0,13.0,4.0,1
jungtruck.com,1,13,gvc.ceas-challenge.cc,1,27,0,7,0,588,0,0,1,7.0,4.0,1
yahoo.com,0,9,gvc.ceas-challenge.cc,1,55,1,1,0,188,1,0,0,13.0,4.0,1
basics.org,0,10,gvc.ceas-challenge.cc,1,77,0,4,0,83,0,0,0,9.0,4.0,1
damark.com,1,10,gvc.ceas-challenge.cc,1,28,0,1,0,60,1,0,0,16.0,4.0,1
tibonline.net,0,13,postfix.org,1,29,2,5,0,1439,0,0,1,4.0,4.0,0
67s.com,1,7,gvc.ceas-challenge.cc,1,27,0,7,0,562,0,0,1,7.0,4.0,1
jungtruck.com,0,13,gvc.ceas-challenge.cc,1,27,0,7,0,569,0,0,1,7.0,4.0,1
jungtruck.com,1,13,gvc.ceas-challenge.cc,1,27,0,7,0,561,0,0,1,7.0,4.0,1
jungtruck.com,1,13,gvc.ceas-challenge.cc,1,27,0,7,0,585,0,0,1,7.0,4.0,1
usask.ca,0,8,listserv.acm.org,1,25,0,4,0,2438,6,0,0,0.0,4.0,0
amega.com,0,9,gvc.ceas-challenge.cc,1,40,0,1,0,50,1,0,0,9.0,4.0,1
jungtruck.com,0,13,gvc.ceas-challenge.cc,1,27,0,7,0,603,0,0,1,7.0,4.0,1
wolfram.com,0,11,gvc.ceas-challenge.cc,1,48,0,3,0,164,1,0,0,13.0,4.0,1
jungtruck.com,1,13,gvc.ceas-challenge.cc,1,27,0,7,0,561,0,0,1,7.0,4.0,1
,0,0,gvc.ceas-challenge.cc,1,27,0,2,0,154,2,0,0,13.0,4.0,1
jungtruck.com,0,13,gvc.ceas-challenge.cc,1,27,0,7,0,570,0,0,1,7.0,4.0,1
twitter.com,0,11,gvc.ceas-challenge.cc,1,39,0,3,0,366,3,0,0,11.0,4.0,0
sciencemadesimple.com,0,21,,1,42,0,2,0,330,1,1,1,13.0,4.0,1
jannelaaksonen.net,0,18,triptracker.net,1,16,0,0,0,766,1,0,1,13.0,4.0,0
yahoo.com,0,9,gvc.ceas-challenge.cc,1,39,1,5,0,169,1,0,0,13.0,4.0,1
jpe.net,0,7,gvc.ceas-challenge.cc,1,30,0,1,0,313,1,2,0,20.0,4.0,1
matatransit.com,1,15,gvc.ceas-challenge.cc,1,27,0,7,0,562,0,0,1,7.0,4.0,1
wordnavigator.com,0,17,gvc.ceas-challenge.cc,1,13,0,0,0,223,1,2,0,12.0,4.0,1
jungtruck.com,1,13,gvc.ceas-challenge.cc,1,27,0,7,0,555,0,0,1,7.0,4.0,1
optimaltec.com,0,14,lists.sourceforge.net,1,84,0,4,0,572,0,0,0,6.0,4.0,0
summitsoftwaresolutions.com,1,27,gvc.ceas-challenge.cc,1,27,0,7,0,562,0,0,1,7.0,4.0,1
jungtruck.com,0,13,gvc.ceas-challenge.cc,1,27,0,7,0,560,0,0,1,7.0,4.0,1
mail2darren.com,1,15,gvc.ceas-challenge.cc,1,82,0,2,0,67,1,0,0,8.0,4.0,1
pima.edu,0,8,listserv.acm.org,1,25,0,4,0,2684,6,1,0,2.0,4.0,0
rwscv.com,1,9,gvc.ceas-challenge.cc,1,27,0,7,0,567,0,0,1,7.0,4.0,1
jungtruck.com,0,13,gvc.ceas-challenge.cc,1,27,0,7,0,595,0,0,1,7.0,4.0,1
leekes.co.uk,0,12,gvc.ceas-challenge.cc,1,27,0,7,0,578,0,0,1,7.0,4.0,1
jungtruck.com,1,13,gvc.ceas-challenge.cc,1,27,0,7,0,591,0,0,1,7.0,4.0,1
jungtruck.com,0,13,gvc.ceas-challenge.cc,1,27,0,7,0,568,0,0,1,7.0,4.0,1
jungtruck.com,1,13,gvc.ceas-challenge.cc,1,27,0,7,0,567,0,0,1,7.0,4.0,1
twitter.com,0,11,gvc.ceas-challenge.cc,1,39,0,3,0,363,3,0,0,11.0,4.0,0
jungtruck.com,0,13,gvc.ceas-challenge.cc,1,27,0,7,0,570,0,0,1,7.0,4.0,1
jungtruck.com,1,13,gvc.ceas-challenge.cc,1,27,0,7,0,571,0,0,1,7.0,4.0,1
jungtruck.com,1,13,gvc.ceas-challenge.cc,1,27,0,7,0,563,0,0,1,7.0,4.0,1
brocku.ca,0,9,listserv.acm.org,1,22,0,3,0,3731,4,2,1,2.0,4.0,0
interoil.com,0,12,tibonline.net,1,29,2,4,0,2039,0,0,1,21.0,4.0,0
petdance.com,0,12,gmail.com,1,65,0,2,0,498,0,0,0,5.0,4.0,0
mailsw.com,0,10,opensuse.org,1,52,0,2,0,1140,0,0,1,5.0,4.0,0
twitter.com,0,11,gvc.ceas-challenge.cc,1,39,0,3,0,356,3,0,0,11.0,4.0,0
cyberdriveillinois.com,0,22,gvc.ceas-challenge.cc,1,58,0,3,0,207,1,0,0,13.0,4.0,1
petdance.com,0,12,perl.org,1,59,0,19,0,732,0,0,0,5.0,4.0,0
jungtruck.com,0,13,gvc.ceas-challenge.cc,1,27,0,7,0,601,0,0,1,7.0,4.0,1
blackhawkaudio.com,0,18,gvc.ceas-challenge.cc,1,27,0,7,0,585,0,0,1,7.0,4.0,1
thinksecure.com,0,15,gvc.ceas-challenge.cc,1,17,0,2,0,143,0,1,0,16.0,4.0,1
twitter.com,0,11,gvc.ceas-challenge.cc,1,39,0,3,0,355,3,0,0,11.0,4.0,0
boatmates.com,0,13,gvc.ceas-challenge.cc,1,15,0,2,0,146,0,1,0,14.0,4.0,1
u.la,0,4,gvc.ceas-challenge.cc,1,27,0,7,0,597,0,0,1,7.0,4.0,1
js.com,1,6,gvc.ceas-challenge.cc,1,27,0,7,0,580,0,0,1,7.0,4.0,1
twitter.com,0,11,gvc.ceas-challenge.cc,1,39,0,3,0,361,3,0,0,11.0,4.0,0
madisonmutual.com,0,17,gvc.ceas-challenge.cc,1,27,0,7,0,574,0,0,1,7.0,4.0,1
uarts.edu,0,9,gvc.ceas-challenge.cc,1,18,1,1,0,399,0,3,1,13.0,4.0,1
1webwonders.com,1,15,gvc.ceas-challenge.cc,1,27,0,7,0,578,0,0,1,7.0,4.0,1
telefonica.net,0,14,opensuse.org,1,32,0,2,0,665,0,0,0,12.0,4.0,0
bdo-argentina.com,0,17,gvc.ceas-challenge.cc,1,41,0,1,0,118,1,1,0,14.0,4.0,1
theica.com,1,10,gvc.ceas-challenge.cc,1,27,0,7,0,577,0,0,1,7.0,4.0,1
2200shop.com,1,12,gvc.ceas-challenge.cc,1,27,0,7,0,572,0,0,1,7.0,4.0,1
bout-tyme.net,1,13,opensuse.org,1,41,0,1,0,513,0,0,0,6.0,4.0,0
beyondtheboxscore.com,0,21,gvc.ceas-challenge.cc,1,25,0,5,0,210,1,1,0,13.0,4.0,1
suncepts.com,0,12,gvc.ceas-challenge.cc,1,27,0,7,0,603,0,0,1,7.0,4.0,1
freemail.selfip.org,1,19,gvc.ceas-challenge.cc,1,27,0,7,0,607,0,0,1,7.0,4.0,1
netk5.com,1,9,crossover.codeweavers.com,1,59,0,10,0,1277,1,0,1,19.0,4.0,0
cvalley.net,1,11,gvc.ceas-challenge.cc,1,27,0,7,0,561,0,0,1,7.0,4.0,1
more-plaza.ru,0,13,gvc.ceas-challenge.cc,1,27,0,7,0,572,0,0,1,7.0,4.0,1
place.org,0,9,xent.com,1,25,0,4,0,660,3,0,0,5.0,4.0,0
homestreetbank.com,1,18,gvc.ceas-challenge.cc,1,27,0,7,0,570,0,0,1,7.0,4.0,1
prc.gov,0,7,gvc.ceas-challenge.cc,1,64,0,3,0,24,0,0,0,9.0,4.0,1
blewisrealtor.com,0,17,gvc.ceas-challenge.cc,1,18,0,2,0,168,0,0,0,13.0,4.0,1
place.org,0,9,xent.com,1,25,0,4,0,4856,4,4,0,5.0,4.0,0
,0,0,gvc.ceas-challenge.cc,1,31,0,3,0,45,1,1,0,7.0,4.0,1
yahoo.com,0,9,gvc.ceas-challenge.cc,1,60,0,2,0,327,1,1,1,12.0,4.0,1
aaas-alerts.org,0,15,gvc.ceas-challenge.cc,1,28,0,7,0,1618,5,1,1,3.0,4.0,0
google.com,0,10,gvc.ceas-challenge.cc,1,32,0,1,0,592,0,0,0,5.0,4.0,1
bobbibrown.com,0,14,gvc.ceas-challenge.cc,1,18,0,2,0,167,0,0,0,14.0,4.0,1
slashdot.org,0,12,gvc.ceas-challenge.cc,1,33,0,2,0,21659,68,1,1,11.0,4.0,0
ics.uci.edu,0,11,engr.orst.edu,1,71,0,13,0,1350,1,0,1,3.0,4.0,0
newsletter.online.com,0,21,gvc.ceas-challenge.cc,1,63,0,13,0,1984,0,1,1,3.0,4.0,0
twitter.com,0,11,gvc.ceas-challenge.cc,1,39,0,3,0,363,3,0,0,11.0,4.0,0
earthlink.net,0,13,spamassassin.apache.org,1,30,0,3,0,161,0,0,0,3.0,4.0,0
mailman.sys-con.com,0,19,gvc.ceas-challenge.cc,1,46,1,10,1,4633,1,2,1,1.0,4.0,0
investmentrealtyonline.com,0,26,gvc.ceas-challenge.cc,1,27,0,7,0,563,0,0,1,7.0,4.0,1
qsl.net,1,7,,1,57,0,4,0,848,0,0,0,5.0,4.0,0
,0,0,gvc.ceas-challenge.cc,1,21,0,1,0,73,1,0,0,13.0,4.0,1
gvc.ceas-challenge.cc,0,21,gvc.ceas-challenge.cc,0,42,0,6,0,1174,0,1,1,23.0,4.0,0
toth.com,0,8,gvc.ceas-challenge.cc,1,18,0,2,0,144,0,1,0,14.0,4.0,1
mmwin.com,1,9,gvc.ceas-challenge.cc,1,27,0,7,0,571,0,0,1,7.0,4.0,1
mac.com,0,7,gmail.com,1,48,0,8,0,3645,0,2,1,12.0,4.0,0
bovkun.com,0,10,gvc.ceas-challenge.cc,1,40,1,1,0,228,1,0,0,14.0,4.0,1
liscnet.org,0,11,gvc.ceas-challenge.cc,1,27,0,7,0,563,0,0,1,7.0,4.0,1
cpan.org,0,8,mac.com,1,48,0,8,0,1192,1,2,0,12.0,4.0,0
patdev.net,1,10,gvc.ceas-challenge.cc,1,27,0,7,0,565,0,0,1,7.0,4.0,1
kaffefair.dk,0,12,gvc.ceas-challenge.cc,1,9,0,1,0,289,1,2,0,11.0,4.0,1
,0,0,gvc.ceas-challenge.cc,1,39,0,1,0,73,1,0,0,13.0,4.0,1
twitter.com,0,11,gvc.ceas-challenge.cc,1,39,0,3,0,359,3,0,0,11.0,4.0,0
etl.com.hk,1,10,gvc.ceas-challenge.cc,1,27,0,7,0,575,0,0,1,7.0,4.0,1
botanyweaving.com,0,17,gvc.ceas-challenge.cc,1,94,0,3,0,218,1,0,1,13.0,4.0,1
michaelgiacchino.com,0,20,gvc.ceas-challenge.cc,1,38,0,0,0,454,0,0,1,12.0,4.0,1
pobox.com,0,9,gmail.com,1,35,0,1,0,1191,0,0,0,3.0,4.0,0
,0,0,gvc.ceas-challenge.cc,1,48,0,1,0,75,1,0,0,13.0,4.0,1
,0,0,gvc.ceas-challenge.cc,1,28,0,1,0,78,1,0,0,13.0,4.0,1
npl.co.uk,0,9,,1,36,0,4,0,1116,0,0,1,23.0,2.0,0
formaxepp.com,1,13,gvc.ceas-challenge.cc,1,27,0,7,0,566,0,0,1,7.0,4.0,1
twitter.com,0,11,gvc.ceas-challenge.cc,1,39,0,3,0,358,3,0,0,11.0,4.0,0
bodyclockfrance.com,0,19,gvc.ceas-challenge.cc,1,31,0,1,0,276,1,0,0,13.0,4.0,1
pobox.com,0,9,iabyn.com,1,52,0,2,0,1682,0,2,0,3.0,4.0,0
squirrelmail.org,0,16,,1,71,0,13,0,3860,2,0,1,12.0,4.0,0
gmx.net,0,7,r-project.org,1,31,0,3,0,1472,3,0,1,4.0,4.0,0
mac.com,0,7,cpan.org,1,48,0,8,0,825,0,0,0,12.0,4.0,0
rogers.com,0,10,opensuse.org,1,32,0,2,0,527,0,0,0,6.0,4.0,0
cpan.org,0,8,mac.com,1,48,0,8,0,3555,0,0,0,12.0,4.0,0
bhajansandhya.com,1,17,gvc.ceas-challenge.cc,1,3,0,1,0,134,1,0,0,20.0,4.0,1
qc.aira.com,0,11,gvc.ceas-challenge.cc,1,49,0,1,1,258,1,0,1,14.0,4.0,1
cpan.org,0,8,perl.org,1,53,0,6,0,6388,0,0,0,4.0,4.0,0
serveron.com,0,12,gvc.ceas-challenge.cc,1,45,0,5,0,109,1,0,0,14.0,4.0,1
ofg.com,1,7,gvc.ceas-challenge.cc,1,3,0,1,0,149,1,0,0,17.0,4.0,1
microalloying.com,1,17,gvc.ceas-challenge.cc,1,27,0,7,0,557,0,0,1,7.0,4.0,1
weboffset.com,0,13,gvc.ceas-challenge.cc,1,65,0,1,0,516,0,1,1,16.0,4.0,1
saveinc.com,0,11,gvc.ceas-challenge.cc,1,27,0,7,0,585,0,0,1,7.0,4.0,1
scnet.com,0,9,gvc.ceas-challenge.cc,1,27,0,7,0,570,0,0,1,7.0,4.0,1
4lowerprices.com,1,16,gvc.ceas-challenge.cc,1,27,0,7,0,562,0,0,1,7.0,4.0,1
e.bordersstores.com,0,19,gvc.ceas-challenge.cc,1,36,0,5,0,1850,10,0,1,11.0,4.0,0
chgosem.edu,0,11,gvc.ceas-challenge.cc,1,27,0,7,0,563,0,0,1,7.0,4.0,1
5dollarposters.com,1,18,gvc.ceas-challenge.cc,1,27,0,7,0,561,0,0,1,7.0,4.0,1
,0,0,gvc.ceas-challenge.cc,1,30,0,1,0,105,1,0,0,13.0,4.0,1
,0,0,gvc.ceas-challenge.cc,1,28,0,1,0,76,1,0,0,13.0,4.0,1
projecthoneypot.org,0,19,gvc.ceas-challenge.cc,1,34,1,6,0,1513,7,0,0,7.0,4.0,0
,0,0,gvc.ceas-challenge.cc,1,34,0,1,0,58,1,1,0,18.0,4.0,1
verizon.net,0,11,opensuse.org,1,49,0,5,0,815,1,0,0,6.0,4.0,0
flexamerica.com,0,15,gvc.ceas-challenge.cc,1,27,0,7,0,585,0,0,1,7.0,4.0,1
flexamerica.com,1,15,gvc.ceas-challenge.cc,1,27,0,7,0,592,0,0,1,7.0,4.0,1
newsletters.microsoft.com,0,25,earthlink.net,1,53,0,4,0,12824,0,0,1,3.0,4.0,0
1184u.com,1,9,gvc.ceas-challenge.cc,1,27,0,7,0,567,0,0,1,8.0,4.0,1
themayfamily.me.uk,0,18,perl.org,1,79,0,14,0,3161,0,0,1,4.0,4.0,0
soe.ucsc.edu,0,12,lists.sourceforge.net,1,46,0,10,0,1223,2,0,1,3.0,4.0,0
,0,0,gvc.ceas-challenge.cc,1,29,0,1,0,61,1,0,0,18.0,4.0,1
ks-kurim.cz,0,11,gvc.ceas-challenge.cc,1,27,0,7,0,584,0,0,1,7.0,4.0,1
,0,0,gvc.ceas-challenge.cc,1,32,0,1,0,79,1,0,0,13.0,4.0,1
conexcel.com.co,0,15,gvc.ceas-challenge.cc,1,27,0,7,0,584,0,0,1,7.0,4.0,1
soe.ucsc.edu,0,12,lists.sourceforge.net,1,46,0,10,0,2054,2,0,1,3.0,4.0,0
consit.ru,1,9,gvc.ceas-challenge.cc,1,27,0,7,0,560,0,0,1,8.0,4.0,1
police-academy.ru,0,17,gvc.ceas-challenge.cc,1,27,0,7,0,567,0,0,1,8.0,4.0,1
unaids.org,1,10,gvc.ceas-challenge.cc,1,27,0,7,0,562,0,0,1,8.0,4.0,1
morganstanley.com,0,17,postfix.org,1,60,0,1,0,1337,1,0,1,6.0,4.0,0
,0,0,gvc.ceas-challenge.cc,1,27,0,2,0,77,1,0,0,7.0,4.0,1
swansea.ac.uk,0,13,teff16.cs.uwaterloo.ca,1,31,0,7,0,5660,4,0,0,10.0,4.0,0
com.edu,0,7,gvc.ceas-challenge.cc,1,27,0,7,0,565,0,0,1,7.0,4.0,1
blindfold.com,0,13,gvc.ceas-challenge.cc,1,20,0,2,0,166,0,0,0,13.0,4.0,1
terrycallahan.com,0,17,gvc.ceas-challenge.cc,1,18,0,2,0,144,0,1,0,14.0,4.0,1
mac.com,0,7,cpan.org,1,48,0,8,0,756,0,0,0,12.0,4.0,0
,0,0,gvc.ceas-challenge.cc,1,28,0,1,0,159,2,0,0,13.0,4.0,1
morganstanley.com,0,17,postfix.org,1,41,0,2,0,1058,1,0,1,6.0,4.0,0
iki.fi,0,6,mac.com,1,48,0,8,0,1331,0,2,0,6.0,4.0,0
eecs.oregonstate.edu,0,20,eecs.oregonstate.edu,0,39,0,4,0,1201,2,0,0,7.0,6.0,0
volition-inc.com,0,16,python.org,1,48,0,4,0,495,0,0,1,6.0,4.0,0
morganstanley.com,0,17,postfix.org,1,32,0,1,0,1297,4,0,1,6.0,4.0,0
acm.org,0,7,engr.orst.edu,1,28,0,11,0,8280,4,0,1,15.0,4.0,0
airbornesolutions.com,1,21,gvc.ceas-challenge.cc,1,27,0,7,0,576,0,0,1,8.0,4.0,1
dillinger-scott.co.uk,0,21,gvc.ceas-challenge.cc,1,27,0,7,0,561,0,0,1,7.0,4.0,1
szentesinfo.hu,1,14,gvc.ceas-challenge.cc,1,27,0,7,0,562,0,0,1,7.0,4.0,1
gmail.com,0,9,opensuse.org,1,53,0,6,0,423,0,0,0,17.0,4.0,0
twitter.com,0,11,gvc.ceas-challenge.cc,1,39,0,3,0,359,3,0,0,11.0,4.0,0
totalems.com,1,12,gvc.ceas-challenge.cc,1,27,0,7,0,565,0,0,1,7.0,4.0,1
canarail.com,0,12,gvc.ceas-challenge.cc,1,25,0,1,0,206,0,1,0,14.0,5.0,1
iki.fi,0,6,mac.com,1,48,0,8,0,422,0,0,0,6.0,4.0,0
probalance.com.br,1,17,gvc.ceas-challenge.cc,1,27,0,7,0,559,0,0,1,7.0,4.0,1
agbisset.com,0,12,gvc.ceas-challenge.cc,1,20,0,0,0,214,0,1,0,13.0,4.0,1
iki.fi,0,6,perl.org,1,34,0,3,0,514,0,0,0,6.0,4.0,0
my.trnewsletter.com,0,19,gvc.ceas-challenge.cc,1,50,0,4,0,3348,9,2,1,5.0,4.0,0
movieshack.co.nz,0,16,gvc.ceas-challenge.cc,1,33,0,4,0,1702,3,1,1,23.0,4.0,0
iki.fi,0,6,iki.fi,0,48,0,8,0,510,0,0,0,6.0,4.0,0
activenetwerx.com,0,17,postfix.org,1,42,0,2,0,357,0,0,0,4.0,4.0,0
engineering.uiowa.edu,0,21,srs.gov,1,30,0,3,0,1503,0,0,0,5.0,4.0,0
evisionmail.com,0,15,gvc.ceas-challenge.cc,1,53,0,1,0,75,1,0,0,15.0,4.0,1
,0,0,gvc.ceas-challenge.cc,1,21,0,1,0,77,1,0,0,22.0,4.0,1
suddenlinkmail.com,0,18,opensuse.org,1,31,0,2,0,2066,0,1,1,5.0,4.0,0
3arts-studio.com,1,16,gvc.ceas-challenge.cc,1,27,0,7,0,564,0,0,1,7.0,4.0,1
alb.de,0,6,gvc.ceas-challenge.cc,1,28,1,1,0,339,1,2,0,13.0,4.0,1
smclife.com,0,11,gvc.ceas-challenge.cc,1,35,0,1,0,109,1,0,0,7.0,4.0,1
thegreenroommerida.com,0,22,triptracker.net,1,9,0,1,0,808,0,0,0,6.0,4.0,0
yahoo.com.au,1,12,lists.sourceforge.net,1,37,0,7,0,739,0,0,1,3.0,4.0,0
4wcz.tk,1,7,gvc.ceas-challenge.cc,1,27,0,7,0,562,0,0,1,7.0,4.0,1
bayinsider.com,0,14,gvc.ceas-challenge.cc,1,27,0,7,0,561,0,0,1,7.0,4.0,1
agm-dimensions.com,0,18,gvc.ceas-challenge.cc,1,36,1,1,0,415,0,0,0,9.0,4.0,1
suddenlinkmail.com,0,18,opensuse.org,1,63,0,7,0,2463,1,2,0,5.0,4.0,0
suse.de,0,7,rare-bird-ent.com,1,63,0,7,0,889,1,1,0,12.0,4.0,0
petdance.com,0,12,perl.org,1,56,0,7,1,22786,2,0,1,5.0,4.0,0
iti.cs.uni-magdeburg.de,0,23,engr.orst.edu,1,87,0,17,0,3482,1,0,1,12.0,4.0,0
opq.se,0,6,opensuse.org,1,36,0,4,0,3598,0,2,1,12.0,4.0,0
4life.net,1,9,gvc.ceas-challenge.cc,1,27,0,7,0,592,0,0,1,7.0,4.0,1
petdance.com,0,12,petdance.com,0,55,0,7,1,568,0,0,0,5.0,4.0,0
stats.uwo.ca,0,12,gmx.net,1,35,0,4,0,2081,3,0,1,7.0,4.0,0
twitter.com,0,11,gvc.ceas-challenge.cc,1,39,0,3,0,359,3,0,0,11.0,4.0,0
audi-szqm.com,0,13,gvc.ceas-challenge.cc,1,15,0,2,0,221,0,1,0,15.0,4.0,1
worldgene.org,0,13,gvc.ceas-challenge.cc,1,24,0,3,0,463,1,1,0,7.0,4.0,1
twitter.com,0,11,gvc.ceas-challenge.cc,1,39,0,3,0,357,3,0,0,11.0,4.0,0
,0,0,gvc.ceas-challenge.cc,1,37,0,1,0,86,1,0,0,8.0,4.0,1
squirrelmail.org,0,16,lists.sourceforge.net,1,41,0,8,0,951,0,0,1,3.0,4.0,0
bbw.delivery.net,1,16,gvc.ceas-challenge.cc,1,27,0,7,0,564,0,0,1,7.0,4.0,1
hi-cliffgsd.com,0,15,gvc.ceas-challenge.cc,1,27,0,7,0,562,0,0,1,7.0,4.0,1
,0,0,gvc.ceas-challenge.cc,1,48,0,1,0,77,1,0,0,13.0,4.0,1
codemist.co.uk,0,14,esperi.org.uk,1,71,0,12,0,81,0,0,0,11.0,4.0,0
squirrelmail.org,0,16,lists.sourceforge.net,1,50,0,11,0,1736,3,0,1,3.0,4.0,0
googlegroups.com,0,16,googlegroups.com,0,37,0,0,0,1989,8,0,0,11.0,4.0,0
twitter.com,0,11,gvc.ceas-challenge.cc,1,39,0,3,0,357,3,0,0,11.0,4.0,0
charite.de,0,10,postfix.org,1,46,0,3,0,729,1,0,0,12.0,4.0,0
primarygames.com,0,16,gvc.ceas-challenge.cc,1,13,0,0,0,127,1,0,0,7.0,4.0,1
team.telstraclear.co.nz,0,23,gvc.ceas-challenge.cc,1,28,0,3,0,1675,0,1,1,11.0,4.0,0
awaifounderscircle.com,0,22,gvc.ceas-challenge.cc,1,49,0,1,0,209,0,1,0,13.0,4.0,1
tunelnet.com,1,12,gvc.ceas-challenge.cc,1,3,0,1,0,162,1,0,0,19.0,4.0,1
nc-ag.de,0,8,lists.oasis-open.org,1,42,0,1,0,338,0,0,0,12.0,4.0,0
basicbusiness.com,0,17,triptracker.net,1,9,0,2,0,457,0,0,0,3.0,4.0,0
posworld.com,1,12,gvc.ceas-challenge.cc,1,27,0,7,0,572,0,0,1,7.0,4.0,1
radiustrack.com,0,15,gvc.ceas-challenge.cc,1,35,0,1,0,67,1,0,0,14.0,4.0,1
fraycom.cl,0,10,gvc.ceas-challenge.cc,1,27,0,7,0,569,0,0,1,7.0,4.0,1
posworld.com,1,12,gvc.ceas-challenge.cc,1,27,0,7,0,563,0,0,1,7.0,4.0,1
issues.apache.org,0,17,spamassassin.apache.org,1,48,0,4,0,318,1,0,0,3.0,4.0,0
,0,0,gvc.ceas-challenge.cc,1,21,0,1,0,81,1,0,0,6.0,4.0,1
jpe.net,0,7,gvc.ceas-challenge.cc,1,36,0,1,0,361,1,1,0,17.0,4.0,1
google.com,0,10,gvc.ceas-challenge.cc,1,21,0,2,0,605,0,0,0,4.0,4.0,1
googlegroups.com,0,16,googlegroups.com,0,38,0,0,0,1838,8,0,1,11.0,4.0,0
london.mfa.gov.il,0,17,gvc.ceas-challenge.cc,1,27,0,7,0,585,0,0,1,7.0,4.0,1
dimi.uniud.it,0,13,,1,27,0,8,0,3021,2,1,1,12.0,4.0,0
gmail.com,0,9,pobox.com,1,35,0,1,0,1415,0,0,0,12.0,4.0,0
inria.fr,1,8,engr.orst.edu,1,74,0,9,0,4476,3,0,1,12.0,4.0,0
hotmail.com,1,11,gvc.ceas-challenge.cc,1,56,4,2,0,2069,0,19,1,12.0,4.0,1
tor-forge.com,0,13,gvc.ceas-challenge.cc,1,29,0,4,0,27200,146,4,1,6.0,4.0,0
googlegroups.com,0,16,googlegroups.com,0,39,0,0,0,8207,23,1,1,11.0,4.0,0
bitwrit.com.au,0,14,hotmail.com,1,24,0,2,0,1486,2,0,0,21.0,4.0,0
fraycom.cl,0,10,gvc.ceas-challenge.cc,1,27,0,7,0,593,0,0,1,7.0,4.0,1
techrepublic.online.com,0,23,gvc.ceas-challenge.cc,1,62,0,9,0,5051,0,2,1,3.0,4.0,0
ms67.hinet.net,1,14,gvc.ceas-challenge.cc,1,22,0,3,0,34,0,1,0,9.0,4.0,1
hexten.net,0,10,iki.fi,1,48,0,8,0,2807,0,0,0,11.0,4.0,0
optonline.net,1,13,gvc.ceas-challenge.cc,1,20,0,0,0,202,0,1,0,19.0,4.0,1
gmail.com,0,9,mac.com,1,48,0,8,0,737,0,0,0,12.0,4.0,0
rgfassociates.co.uk,1,19,gvc.ceas-challenge.cc,1,27,0,7,0,562,0,0,1,7.0,4.0,1
wikimedia.org,0,13,gvc.ceas-challenge.cc,1,24,0,3,0,277,1,0,0,13.0,4.0,1
ebs.bbc.co.uk,0,13,gvc.ceas-challenge.cc,1,22,0,1,0,1475,4,0,1,12.0,4.0,0
adic.ae,1,7,gvc.ceas-challenge.cc,1,45,0,1,0,89,1,0,0,7.0,4.0,1
smartplanningguide.com,1,22,gvc.ceas-challenge.cc,1,3,0,1,0,128,1,0,0,19.0,4.0,1
libero.it,1,9,lists.sourceforge.net,1,61,0,10,0,1201,1,0,0,3.0,4.0,0
hexten.net,0,10,gmail.com,1,35,0,1,0,1051,0,1,0,11.0,4.0,0
stats.ox.ac.uk,0,14,campden.co.uk,1,26,0,3,0,6230,10,3,1,12.0,4.0,0
a-domani.nl,0,11,opensuse.org,1,36,0,4,0,829,0,0,0,12.0,4.0,0
rezic.de,0,8,cantrell.org.uk,1,32,0,3,0,1410,2,0,0,12.0,4.0,0
